-3.44, -4.04
-3.2399999999999998, -4.04
-3.0399999999999996, -3.84
-2.8399999999999994, -3.6399999999999997
-2.6399999999999992, -3.6399999999999997
-2.439999999999999, -3.6399999999999997
-2.239999999999999, -3.4399999999999995
-2.0399999999999987, -3.2399999999999993
-1.8399999999999987, -3.039999999999999
-1.6399999999999988, -2.839999999999999
-1.4399999999999988, -2.639999999999999
-1.2399999999999989, -2.4399999999999986
-1.039999999999999, -2.2399999999999984
-0.839999999999999, -2.0399999999999983
-0.639999999999999, -1.8399999999999983
-0.439999999999999, -1.6399999999999983
-0.239999999999999, -1.4399999999999984
-0.03999999999999898, -1.2399999999999984
0.16000000000000103, -1.0399999999999985
0.36000000000000104, -0.8399999999999985
0.560000000000001, -0.6399999999999986
0.7600000000000011, -0.43999999999999856
0.9600000000000011, -0.23999999999999855
1.160000000000001, -0.03999999999999854
1.360000000000001, 0.16000000000000147
1.560000000000001, 0.3600000000000015
1.760000000000001, 0.5600000000000015
1.9600000000000009, 0.7600000000000016
2.160000000000001, 0.9600000000000015
2.360000000000001, 1.1600000000000015
2.5600000000000014, 1.3600000000000014
2.7600000000000016, 1.5600000000000014
